,Tags,Time,Score
125,Clicking,300.575,"{'Speech': 0.8167, 'Child speech, kid speaking': 0.0013, 'Conversation': 0.0012, 'Narration, monologue': 0.0007, 'Speech synthesizer': 0.0007, 'Laughter': 0.0002, 'Singing': 1e-04, 'Breathing': 1e-04, 'Animal': 1e-04, 'Livestock, farm animals, working animals': 1e-04, 'Wild animals': 1e-04, 'Bird': 1e-04, 'Music': 0.0003, 'Musical instrument': 0.0004, 'Plucked string instrument': 0.0006, 'Guitar': 0.0006, 'Electric guitar': 0.0002, 'Bass guitar': 1e-04, 'Acoustic guitar': 0.0004, 'Strum': 0.0003, 'Ukulele': 1e-04, 'Keyboard (musical)': 0.0002, 'Piano': 1e-04, 'Synthesizer': 0.0003, 'Sampler': 1e-04, 'Percussion': 1e-04, 'Drum kit': 1e-04, 'Drum machine': 1e-04, 'Drum': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Scratching (performance technique)': 0.0002, 'Beatboxing': 1e-04, 'Electronic music': 1e-04, 'Dubstep': 1e-04, 'Music for children': 1e-04, 'Fire': 1e-04, 'Vehicle': 0.0003, 'Bicycle': 1e-04, 'Engine': 1e-04, 'Door': 0.0004, 'Tap': 0.0003, 'Dishes, pots, and pans': 0.0003, 'Cutlery, silverware': 1e-04, 'Coin (dropping)': 1e-04, 'Scissors': 1e-04, 'Shuffling cards': 1e-04, 'Typing': 0.0017, 'Computer keyboard': 0.0014, 'Writing': 0.0017, 'Alarm': 0.0006, 'Telephone': 0.0005, 'Mechanisms': 0.0015, 'Clock': 0.0019, 'Tick': 0.0019, 'Tick-tock': 0.0019, 'Printer': 0.0003, 'Camera': 0.0007, 'Single-lens reflex camera': 1e-04, 'Tools': 0.01, 'Sawing': 1e-04, 'Filing (rasp)': 0.0004, 'Power tool': 1e-04, 'Explosion': 0.0002, 'Gunshot, gunfire': 0.0003, 'Cap gun': 1e-04, 'Wood': 0.0039, 'Glass': 1e-04, 'Liquid': 0.0003, 'Spray': 0.0005, 'Effects unit': 0.0003, 'Rub': 0.001, 'Beep, bleep': 1e-04, 'Clicking': 0.0076, 'Plop': 0.0002, 'Silence': 0.0006, 'Sound effect': 0.002, 'Inside, small room': 0.0184, 'Inside, large room or hall': 0.0011, 'Outside, urban or manmade': 0.0002, 'Outside, rural or natural': 0.0005, 'Reverberation': 1e-04, 'Noise': 0.0002, 'Distortion': 1e-04, 'Television': 1e-04, 'Radio': 0.0018}
"
126,Clicking,306.575,"{'Speech': 0.9927, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0004, 'Narration, monologue': 0.0048, 'Speech synthesizer': 0.0002, 'Tools': 1e-04, 'Clicking': 0.0012, 'Silence': 1e-04, 'Inside, small room': 0.016, 'Inside, large room or hall': 0.0008, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Radio': 1e-04}
"
127,Clicking,309.375,"{'Speech': 0.9884, 'Child speech, kid speaking': 0.0002, 'Conversation': 0.0003, 'Narration, monologue': 0.003, 'Speech synthesizer': 0.0002, 'Animal': 1e-04, 'Music': 1e-04, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Violin, fiddle': 1e-04, 'Door': 1e-04, 'Tap': 1e-04, 'Tools': 1e-04, 'Clicking': 0.0017, 'Inside, small room': 0.0008, 'Inside, large room or hall': 0.0006, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 0.0002}
"
128,Clicking,309.775,"{'Speech': 0.9832, 'Child speech, kid speaking': 1e-04, 'Conversation': 1e-04, 'Narration, monologue': 0.0004, 'Music': 1e-04, 'Musical instrument': 0.0002, 'Plucked string instrument': 0.0004, 'Guitar': 0.0004, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Keyboard (musical)': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Typing': 0.0002, 'Computer keyboard': 1e-04, 'Tools': 1e-04, 'Effects unit': 1e-04, 'Clicking': 0.0005, 'Sound effect': 1e-04, 'Inside, small room': 0.0079, 'Inside, large room or hall': 0.0004, 'Outside, rural or natural': 1e-04}
"
129,Clicking,312.175,"{'Speech': 0.99, 'Conversation': 1e-04, 'Narration, monologue': 0.0028, 'Music': 0.0003, 'Musical instrument': 0.0006, 'Plucked string instrument': 0.0002, 'Guitar': 0.0002, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Percussion': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Alarm': 1e-04, 'Clicking': 0.0002, 'Inside, small room': 0.0008, 'Inside, large room or hall': 0.0002}
"
130,Clicking,315.375,"{'Speech': 0.9953, 'Conversation': 0.0007, 'Narration, monologue': 0.0089, 'Speech synthesizer': 0.0005, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Clicking': 0.0027, 'Inside, small room': 0.0021, 'Inside, large room or hall': 0.0003}
"
131,Clicking,316.975,"{'Speech': 0.9452, 'Child speech, kid speaking': 0.0037, 'Conversation': 0.0158, 'Narration, monologue': 0.0226, 'Speech synthesizer': 0.004, 'Laughter': 1e-04, 'Chuckle, chortle': 1e-04, 'Singing': 0.0004, 'Rapping': 1e-04, 'Animal': 0.0004, 'Domestic animals, pets': 1e-04, 'Dog': 1e-04, 'Wild animals': 0.0002, 'Bird': 0.0003, 'Pigeon, dove': 0.0002, 'Music': 0.0003, 'Musical instrument': 0.0008, 'Plucked string instrument': 0.0016, 'Guitar': 0.0012, 'Electric guitar': 0.0002, 'Bass guitar': 0.0002, 'Acoustic guitar': 0.0003, 'Strum': 0.0002, 'Ukulele': 0.0008, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Bowed string instrument': 0.0002, 'Violin, fiddle': 0.0002, 'Pizzicato': 1e-04, 'Beatboxing': 1e-04, 'Music for children': 1e-04, 'Lullaby': 1e-04, 'Tap': 1e-04, 'Typing': 1e-04, 'Electronic tuner': 1e-04, 'Effects unit': 0.0002, 'Clicking': 0.0018, 'Silence': 0.0008, 'Sound effect': 1e-04, 'Inside, small room': 0.0109, 'Inside, large room or hall': 0.001, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 0.0003, 'Echo': 1e-04, 'Noise': 1e-04, 'Distortion': 1e-04, 'Television': 0.0003, 'Radio': 0.001}
"
132,Clicking,318.575,"{'Speech': 0.997, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0006, 'Narration, monologue': 0.0273, 'Speech synthesizer': 0.0013, 'Clicking': 0.0027, 'Inside, small room': 0.0075, 'Inside, large room or hall': 0.0002}
"
133,Clicking,320.575,"{'Speech': 0.9851, 'Narration, monologue': 0.0039, 'Speech synthesizer': 0.0002, 'Whistling': 1e-04, 'Animal': 0.0003, 'Wild animals': 0.0002, 'Bird': 0.0005, 'Bird vocalization, bird call, bird song': 1e-04, 'Pigeon, dove': 0.0002, 'Musical instrument': 1e-04, 'Percussion': 1e-04, 'Wind': 1e-04, 'Water': 0.0004, 'Rain': 1e-04, 'Stream': 1e-04, 'Vehicle': 0.0011, 'Motor vehicle (road)': 0.0003, 'Car': 1e-04, 'Truck': 1e-04, 'Rail transport': 1e-04, 'Train': 1e-04, 'Alarm': 0.0003, 'Mechanisms': 1e-04, 'Clicking': 0.0017, 'Inside, small room': 0.0009, 'Inside, large room or hall': 0.0007, 'Outside, urban or manmade': 0.0016, 'Outside, rural or natural': 0.0025, 'Radio': 0.0004}
"
134,Clicking,324.575,"{'Speech': 0.9946, 'Child speech, kid speaking': 1e-04, 'Conversation': 1e-04, 'Narration, monologue': 0.0034, 'Musical instrument': 0.0002, 'Plucked string instrument': 1e-04, 'Clicking': 0.0029, 'Inside, small room': 0.0014, 'Inside, large room or hall': 0.0003}
"
135,Clicking,325.375,"{'Speech': 0.9954, 'Conversation': 0.0004, 'Narration, monologue': 0.0071, 'Speech synthesizer': 0.0002, 'Musical instrument': 0.0003, 'Plucked string instrument': 0.0003, 'Guitar': 0.0002, 'Clicking': 0.0007, 'Inside, small room': 0.0068, 'Inside, large room or hall': 0.0002}
"
136,Clicking,328.175,"{'Speech': 0.9976, 'Conversation': 0.0004, 'Narration, monologue': 0.0023, 'Speech synthesizer': 1e-04, 'Tools': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0041, 'Inside, large room or hall': 0.0004, 'Outside, rural or natural': 1e-04}
"
137,Clicking,328.575,"{'Speech': 0.9982, 'Conversation': 0.0007, 'Narration, monologue': 0.0039, 'Speech synthesizer': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.006, 'Inside, large room or hall': 0.0007, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 0.0005}
"
138,Clicking,330.175,"{'Speech': 0.9973, 'Narration, monologue': 0.0011, 'Speech synthesizer': 0.0003, 'Music': 1e-04, 'Musical instrument': 1e-04, 'Plucked string instrument': 0.0003, 'Guitar': 0.0002, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0005, 'Inside, large room or hall': 1e-04, 'Outside, rural or natural': 1e-04}
"
139,Clicking,331.775,"{'Speech': 0.8553, 'Child speech, kid speaking': 0.0002, 'Conversation': 0.0003, 'Narration, monologue': 0.0003, 'Run': 1e-04, 'Walk, footsteps': 1e-04, 'Animal': 0.0003, 'Domestic animals, pets': 0.0002, 'Dog': 1e-04, 'Livestock, farm animals, working animals': 1e-04, 'Wild animals': 0.0002, 'Bird': 1e-04, 'Snake': 0.0007, 'Rattle': 0.0003, 'Music': 1e-04, 'Musical instrument': 0.0004, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Sampler': 1e-04, 'Percussion': 0.0003, 'Drum kit': 0.0002, 'Drum machine': 1e-04, 'Drum': 0.0002, 'Rattle (instrument)': 0.0002, 'Scratching (performance technique)': 0.0011, 'Beatboxing': 1e-04, 'Electronic music': 1e-04, 'Wind': 1e-04, 'Fire': 0.0014, 'Crackle': 0.0018, 'Vehicle': 1e-04, 'Bicycle': 1e-04, 'Engine': 0.0002, 'Door': 0.0002, 'Tap': 0.0003, 'Dishes, pots, and pans': 1e-04, 'Zipper (clothing)': 1e-04, 'Keys jangling': 0.0002, 'Coin (dropping)': 0.0002, 'Scissors': 0.0004, 'Shuffling cards': 0.0014, 'Typing': 0.0369, 'Typewriter': 0.0004, 'Computer keyboard': 0.0241, 'Writing': 0.0008, 'Mechanisms': 1e-04, 'Camera': 1e-04, 'Tools': 0.0025, 'Explosion': 1e-04, 'Gunshot, gunfire': 0.0002, 'Wood': 0.0011, 'Liquid': 0.0002, 'Spray': 0.0004, 'Scratch': 0.0007, 'Scrape': 1e-04, 'Rub': 0.0004, 'Crumpling, crinkling': 0.0133, 'Tearing': 0.0023, 'Rustle': 0.0002, 'Clatter': 0.0002, 'Clicking': 0.0017, 'Silence': 1e-04, 'Sound effect': 0.0005, 'Inside, small room': 0.038, 'Inside, large room or hall': 0.0008, 'Outside, urban or manmade': 0.0003, 'Outside, rural or natural': 0.0005, 'Noise': 1e-04, 'Radio': 0.0002}
"
140,Clicking,332.575,"{'Speech': 0.9092, 'Child speech, kid speaking': 0.0002, 'Conversation': 0.007, 'Narration, monologue': 0.0136, 'Speech synthesizer': 0.0026, 'Whispering': 0.0006, 'Laughter': 1e-04, 'Crying, sobbing': 1e-04, 'Singing': 1e-04, 'Chant': 0.0003, 'Mantra': 0.0004, 'Rapping': 1e-04, 'Breathing': 0.0003, 'Snoring': 1e-04, 'Animal': 0.0003, 'Domestic animals, pets': 1e-04, 'Dog': 1e-04, 'Wild animals': 0.0002, 'Bird': 1e-04, 'Pigeon, dove': 1e-04, 'Insect': 1e-04, 'Music': 0.0007, 'Musical instrument': 0.0003, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Ukulele': 1e-04, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 0.0002, 'Drum': 1e-04, 'Bowed string instrument': 0.0002, 'Violin, fiddle': 1e-04, 'Wind instrument, woodwind instrument': 1e-04, 'Flute': 1e-04, 'Hip hop music': 1e-04, 'Electronic music': 0.0002, 'Dubstep': 1e-04, 'Music for children': 1e-04, 'Vocal music': 1e-04, 'Background music': 1e-04, 'Soundtrack music': 1e-04, 'Lullaby': 1e-04, 'Wind': 0.0002, 'Rustling leaves': 1e-04, 'Water': 1e-04, 'Vehicle': 1e-04, 'Door': 1e-04, 'Tap': 1e-04, 'Writing': 1e-04, 'Alarm': 0.0002, 'Telephone': 0.0002, 'Liquid': 1e-04, 'Spray': 1e-04, 'Rustle': 1e-04, 'Clicking': 0.0004, 'Silence': 0.0015, 'Sound effect': 0.0003, 'Inside, small room': 0.0177, 'Inside, large room or hall': 0.0018, 'Outside, urban or manmade': 0.0003, 'Outside, rural or natural': 0.0005, 'Echo': 1e-04, 'Television': 0.0004, 'Radio': 0.0009}
"
141,Clicking,334.975,"{'Speech': 0.8897, 'Child speech, kid speaking': 0.0004, 'Conversation': 0.0021, 'Narration, monologue': 0.0041, 'Speech synthesizer': 0.0056, 'Laughter': 0.0013, 'Snicker': 1e-04, 'Chuckle, chortle': 0.0003, 'Singing': 1e-04, 'Rapping': 0.0002, 'Breathing': 0.0011, 'Snoring': 1e-04, 'Run': 0.001, 'Walk, footsteps': 0.0002, 'Fart': 1e-04, 'Heart sounds, heartbeat': 1e-04, 'Crowd': 1e-04, 'Animal': 0.0032, 'Domestic animals, pets': 0.0008, 'Dog': 0.0004, 'Cat': 1e-04, 'Hiss': 0.0004, 'Livestock, farm animals, working animals': 0.0012, 'Horse': 0.0005, 'Clip-clop': 0.0004, 'Pig': 0.0007, 'Oink': 0.0005, 'Goat': 1e-04, 'Bleat': 0.0004, 'Sheep': 0.0002, 'Fowl': 0.0009, 'Chicken, rooster': 0.0007, 'Cluck': 0.0003, 'Duck': 0.0006, 'Quack': 0.0004, 'Goose': 0.0006, 'Honk': 1e-04, 'Wild animals': 0.0019, 'Roaring cats (lions, tigers)': 1e-04, 'Bird': 0.0012, 'Bird vocalization, bird call, bird song': 0.0002, 'Chirp, tweet': 1e-04, 'Pigeon, dove': 0.0004, 'Coo': 1e-04, 'Rodents, rats, mice': 0.0002, 'Insect': 0.0009, 'Mosquito': 1e-04, 'Fly, housefly': 1e-04, 'Buzz': 0.0005, 'Bee, wasp, etc.': 1e-04, 'Frog': 0.0005, 'Croak': 1e-04, 'Snake': 0.0016, 'Rattle': 0.0007, 'Music': 0.0006, 'Musical instrument': 0.0003, 'Plucked string instrument': 0.0003, 'Guitar': 0.0004, 'Electric guitar': 0.0002, 'Bass guitar': 1e-04, 'Acoustic guitar': 0.0002, 'Strum': 0.0002, 'Keyboard (musical)': 0.0002, 'Synthesizer': 0.0004, 'Sampler': 0.0002, 'Percussion': 0.0002, 'Drum kit': 0.0002, 'Drum machine': 0.0002, 'Drum': 0.0002, 'Bass drum': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Scratching (performance technique)': 0.0006, 'Pop music': 1e-04, 'Hip hop music': 0.0002, 'Beatboxing': 0.0002, 'Rock music': 1e-04, 'Heavy metal': 1e-04, 'Punk rock': 1e-04, 'Rock and roll': 1e-04, 'Country': 1e-04, 'Funk': 1e-04, 'Disco': 1e-04, 'Electronic music': 0.0005, 'House music': 1e-04, 'Techno': 0.0002, 'Dubstep': 0.0003, 'Drum and bass': 1e-04, 'Electronica': 0.0002, 'Electronic dance music': 1e-04, 'Trance music': 1e-04, 'Music for children': 1e-04, 'Independent music': 1e-04, 'Background music': 0.0002, 'Theme music': 1e-04, 'Soundtrack music': 1e-04, 'Video game music': 1e-04, 'Dance music': 1e-04, 'Exciting music': 1e-04, 'Wind': 0.0005, 'Rustling leaves': 0.0002, 'Wind noise (microphone)': 1e-04, 'Water': 0.0003, 'Rain': 1e-04, 'Rain on surface': 1e-04, 'Stream': 0.0002, 'Steam': 1e-04, 'Gurgling': 0.0002, 'Fire': 0.0005, 'Crackle': 0.0003, 'Vehicle': 0.001, 'Boat, Water vehicle': 0.0005, 'Rowboat, canoe, kayak': 0.0004, 'Motorboat, speedboat': 1e-04, 'Motor vehicle (road)': 0.0004, 'Car': 0.0002, 'Car passing by': 1e-04, 'Truck': 1e-04, 'Police car (siren)': 1e-04, 'Motorcycle': 0.0003, 'Rail transport': 1e-04, 'Aircraft': 0.0002, 'Helicopter': 0.0002, 'Bicycle': 0.0007, 'Skateboard': 1e-04, 'Engine': 0.0005, 'Light engine (high frequency)': 0.0003, 'Lawn mower': 0.0002, 'Chainsaw': 0.0002, 'Medium engine (mid frequency)': 1e-04, 'Heavy engine (low frequency)': 1e-04, 'Idling': 1e-04, 'Door': 0.002, 'Tap': 0.0012, 'Dishes, pots, and pans': 1e-04, 'Frying (food)': 1e-04, 'Blender': 0.0002, 'Toothbrush': 1e-04, 'Zipper (clothing)': 0.001, 'Coin (dropping)': 1e-04, 'Electric shaver, electric razor': 1e-04, 'Shuffling cards': 1e-04, 'Typing': 0.0012, 'Computer keyboard': 0.001, 'Writing': 0.002, 'Alarm': 0.0007, 'Telephone': 0.0008, 'Buzzer': 1e-04, 'Mechanisms': 0.0025, 'Ratchet, pawl': 1e-04, 'Clock': 0.0011, 'Tick': 0.0008, 'Tick-tock': 0.0012, 'Sewing machine': 0.0002, 'Printer': 0.0014, 'Camera': 0.0011, 'Single-lens reflex camera': 0.0006, 'Tools': 0.0108, 'Sawing': 0.0005, 'Filing (rasp)': 0.0013, 'Sanding': 1e-04, 'Power tool': 0.0007, 'Drill': 0.0004, 'Explosion': 0.0008, 'Gunshot, gunfire': 0.0005, 'Machine gun': 0.0002, 'Fusillade': 1e-04, 'Burst, pop': 0.0003, 'Wood': 0.0048, 'Chop': 1e-04, 'Glass': 0.0002, 'Liquid': 0.0017, 'Squish': 0.0002, 'Drip': 1e-04, 'Pour': 0.0003, 'Trickle, dribble': 0.0002, 'Spray': 0.0028, 'Arrow': 0.0003, 'Whoosh, swoosh, swish': 0.0002, 'Effects unit': 0.0003, 'Whack, thwack': 1e-04, 'Smash, crash': 1e-04, 'Flap': 0.0002, 'Scratch': 0.0002, 'Scrape': 0.0005, 'Rub': 0.002, 'Roll': 0.0002, 'Beep, bleep': 0.0002, 'Ping': 1e-04, 'Squeal': 1e-04, 'Rustle': 0.0006, 'Clatter': 0.0002, 'Sizzle': 1e-04, 'Clicking': 0.0024, 'Plop': 1e-04, 'Hum': 0.0002, 'Silence': 0.0007, 'Sound effect': 0.0028, 'Inside, small room': 0.0108, 'Inside, large room or hall': 0.0026, 'Inside, public space': 0.0003, 'Outside, urban or manmade': 0.002, 'Outside, rural or natural': 0.0037, 'Reverberation': 0.0004, 'Echo': 0.0006, 'Noise': 0.0007, 'Static': 0.0002, 'Distortion': 1e-04, 'Cacophony': 0.0002, 'White noise': 0.0002, 'Throbbing': 1e-04, 'Vibration': 1e-04, 'Television': 0.0015, 'Radio': 0.0113}
"
142,Clicking,340.175,"{'Speech': 0.9987, 'Conversation': 1e-04, 'Narration, monologue': 0.0199, 'Speech synthesizer': 0.0005, 'Clicking': 0.0016, 'Inside, small room': 0.0004, 'Inside, large room or hall': 1e-04}
"
143,Clicking,342.175,"{'Speech': 0.9847, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0022, 'Narration, monologue': 0.0131, 'Speech synthesizer': 0.0025, 'Music': 1e-04, 'Musical instrument': 0.0005, 'Plucked string instrument': 0.0007, 'Guitar': 0.0007, 'Electric guitar': 0.0003, 'Bass guitar': 1e-04, 'Acoustic guitar': 0.0003, 'Strum': 0.0002, 'Ukulele': 1e-04, 'Keyboard (musical)': 0.0002, 'Piano': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 1e-04, 'Bowed string instrument': 0.0002, 'Violin, fiddle': 0.0002, 'Typing': 1e-04, 'Writing': 1e-04, 'Alarm': 1e-04, 'Mechanisms': 1e-04, 'Clock': 1e-04, 'Tick-tock': 1e-04, 'Tools': 1e-04, 'Effects unit': 1e-04, 'Clicking': 0.0082, 'Silence': 1e-04, 'Sound effect': 1e-04, 'Inside, small room': 0.0053, 'Inside, large room or hall': 0.0007, 'Outside, urban or manmade': 1e-04, 'Noise': 1e-04, 'Distortion': 1e-04, 'Television': 1e-04, 'Radio': 0.0008}
"
144,Clicking,342.575,"{'Speech': 0.9974, 'Conversation': 0.0007, 'Narration, monologue': 0.0045, 'Speech synthesizer': 0.0005, 'Musical instrument': 1e-04, 'Clicking': 0.0002, 'Silence': 1e-04, 'Inside, small room': 0.0253, 'Inside, large room or hall': 0.0002, 'Radio': 0.0003}
"
145,Clicking,342.975,"{'Speech': 0.9781, 'Child speech, kid speaking': 0.0006, 'Conversation': 0.0003, 'Narration, monologue': 0.0044, 'Speech synthesizer': 1e-04, 'Writing': 1e-04, 'Clicking': 0.0059, 'Silence': 0.0014, 'Inside, small room': 0.0147, 'Inside, large room or hall': 1e-04}
"
146,Clicking,344.575,"{'Speech': 0.9938, 'Conversation': 0.0003, 'Narration, monologue': 0.0057, 'Speech synthesizer': 1e-04, 'Music': 0.0003, 'Musical instrument': 0.0005, 'Plucked string instrument': 0.0002, 'Guitar': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0007, 'Inside, large room or hall': 1e-04}
"
147,Clicking,344.975,"{'Speech': 0.986, 'Child speech, kid speaking': 0.0027, 'Conversation': 0.0017, 'Narration, monologue': 0.0096, 'Speech synthesizer': 0.002, 'Whispering': 0.0003, 'Writing': 0.0016, 'Spray': 1e-04, 'Clicking': 0.014, 'Silence': 0.0004, 'Inside, small room': 0.0174, 'Inside, large room or hall': 0.0005}
"
148,Clicking,345.375,"{'Speech': 0.9228, 'Child speech, kid speaking': 0.0041, 'Conversation': 0.0018, 'Narration, monologue': 0.001, 'Whispering': 0.052, 'Breathing': 1e-04, 'Chewing, mastication': 1e-04, 'Animal': 1e-04, 'Domestic animals, pets': 1e-04, 'Dog': 1e-04, 'Door': 1e-04, 'Scissors': 1e-04, 'Writing': 0.0086, 'Clicking': 0.0002, 'Silence': 0.0014, 'Inside, small room': 0.069, 'Inside, large room or hall': 0.0004}
"
149,Clicking,352.975,"{'Speech': 0.9974, 'Conversation': 1e-04, 'Narration, monologue': 0.0036, 'Speech synthesizer': 0.0003, 'Plucked string instrument': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0002}
"
150,Clicking,356.575,"{'Speech': 0.9974, 'Conversation': 1e-04, 'Narration, monologue': 0.0019, 'Speech synthesizer': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.001, 'Inside, large room or hall': 1e-04}
"
151,Clicking,356.975,"{'Speech': 0.9902, 'Conversation': 0.0002, 'Narration, monologue': 0.0032, 'Speech synthesizer': 0.0004, 'Animal': 1e-04, 'Music': 1e-04, 'Musical instrument': 0.0003, 'Plucked string instrument': 0.0003, 'Guitar': 0.0002, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 1e-04, 'Typing': 1e-04, 'Computer keyboard': 1e-04, 'Clock': 1e-04, 'Tick-tock': 1e-04, 'Tools': 1e-04, 'Clicking': 0.0032, 'Inside, small room': 0.0041, 'Inside, large room or hall': 0.0003, 'Outside, rural or natural': 1e-04, 'Radio': 0.0003}
"
152,Clicking,358.175,"{'Speech': 0.9964, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0007, 'Narration, monologue': 0.0029, 'Speech synthesizer': 1e-04, 'Whispering': 1e-04, 'Typing': 0.0003, 'Computer keyboard': 0.0002, 'Writing': 0.0002, 'Clock': 1e-04, 'Tick': 1e-04, 'Tick-tock': 1e-04, 'Liquid': 1e-04, 'Clicking': 0.0005, 'Silence': 0.0002, 'Inside, small room': 0.0169, 'Inside, large room or hall': 0.0003}
"
